id_transaccion,timestamp,monto,categoria_comercio,tipo_tarjeta,score_dispositivo,intentos_fallidos_24h,pais_coincide,target
TX_014386,2026-02-07 13:58:00,151.42,Viajes,Crédito,100.0,0,1,0
TX_027182,2026-01-13 10:42:08,14.83,Retail,Débito,72.2,1,1,0
TX_006790,2026-02-23 11:15:05,15.77,Electrónica,Crédito,89.3,0,1,0
TX_034161,2026-03-05 21:27:54,49.8,Retail,Crédito,86.8,0,1,0
TX_026288,2026-02-25 22:19:02,47.57,Electrónica,Débito,97.9,0,1,0
TX_020122,2026-01-02 06:41:39,75.32,Servicios,Débito,85.6,0,1,0
TX_049748,2026-02-03 15:36:59,36.59,Viajes,Crédito,87.7,0,1,0
TX_039463,2026-03-24 03:06:17,44.02,Servicios,Crédito,80.5,1,1,0
TX_035984,2026-02-02 22:17:38,36.74,Retail,Crédito,77.9,0,1,0
TX_008990,2026-01-11 23:55:17,44.21,Servicios,Crédito,75.5,0,1,0
TX_012405,2026-01-03 12:44:30,309.14,Entretenimiento,Crédito,61.8,0,1,0
TX_009970,2026-01-09 10:03:41,94.71,Electrónica,Débito,94.6,1,1,0
TX_012306,2026-03-18 19:35:36,278.26,Retail,Crédito,86.9,0,1,0
TX_001771,2026-01-12 03:17:25,34.24,Retail,Crédito,80.0,1,1,0
TX_022369,2026-03-30 01:29:36,104.09,Electrónica,Crédito,97.4,0,1,0
TX_045398,2026-02-20 02:37:45,246.26,Retail,Crédito,79.9,0,1,0
TX_010913,2026-02-06 09:31:19,80.72,Retail,Crédito,93.3,0,1,0
TX_030989,2026-03-02 07:01:11,46.68,Entretenimiento,Débito,81.9,0,1,0
TX_035791,2026-03-26 23:09:20,218.7,Retail,Débito,71.0,1,1,0
TX_028805,2026-01-08 13:03:43,34.84,Viajes,Crédito,90.1,0,1,0
TX_038170,2026-03-19 05:00:01,6.32,Entretenimiento,Crédito,83.6,1,1,0
TX_007857,2026-03-24 07:02:07,23.24,Retail,Débito,72.7,0,1,0
TX_010101,2026-01-27 04:25:34,58.22,Electrónica,Crédito,78.5,0,1,0
TX_039644,2026-01-07 09:00:33,126.52,Servicios,Crédito,85.1,2,1,0
TX_021576,2026-03-17 07:05:17,152.89,Entretenimiento,Crédito,72.6,0,1,0
TX_037388,2026-02-07 02:31:34,222.64,Electrónica,Crédito,,3,0,1
TX_028186,2026-03-14 06:57:17,165.12,Viajes,Crédito,72.7,0,1,0
TX_045113,2026-03-27 17:09:35,49.89,Entretenimiento,Débito,92.7,0,1,0
TX_008720,2026-02-11 22:08:34,25.19,Retail,Crédito,86.4,0,1,0
TX_008559,2026-02-25 06:56:39,163.57,Electrónica,Débito,70.6,0,1,0
TX_043071,2026-01-18 10:57:31,21.94,Servicios,Débito,97.4,0,1,0
TX_012517,2026-03-30 11:37:06,24.8,Retail,Crédito,88.3,0,1,0
TX_024531,2026-03-10 06:50:53,78.27,Servicios,Crédito,92.6,1,1,0
TX_040737,2026-03-12 08:33:59,91.22,Retail,Crédito,89.9,0,1,0
TX_020649,2026-02-15 15:26:23,160.94,Viajes,Débito,89.2,0,1,0
TX_024252,2026-01-28 13:44:01,361.81,Viajes,Crédito,67.0,0,1,0
TX_012455,2026-01-12 12:19:44,28.66,Servicios,Débito,82.7,2,1,0
TX_006826,2026-02-26 11:35:34,18.46,Servicios,Crédito,83.8,2,1,0
TX_031827,2026-03-09 04:50:52,76.29,Entretenimiento,Crédito,86.3,0,1,0
TX_022555,2026-01-06 12:24:16,63.37,Retail,Crédito,97.2,2,1,0
TX_034842,2026-01-02 13:04:44,77.41,Servicios,Crédito,83.0,0,1,0
TX_040928,2026-02-07 05:28:19,36.85,Servicios,Débito,78.9,0,1,0
TX_043967,2026-03-17 14:53:39,22.94,Retail,Débito,71.4,0,0,0
TX_004424,2026-03-26 20:40:39,163.88,Retail,Crédito,76.3,0,1,0
TX_006863,2026-01-03 04:00:53,52.07,Retail,Débito,83.5,1,1,0
TX_039755,2026-02-17 23:18:29,263.12,Retail,Débito,81.6,0,1,0
TX_021253,2026-03-15 11:32:43,108.42,Retail,Débito,72.6,1,1,0
TX_009491,2026-03-25 19:10:01,16.49,Electrónica,Crédito,80.3,0,1,0
TX_020761,2026-02-12 17:19:59,32.69,Servicios,Crédito,81.1,0,0,0
TX_015636,2026-02-23 16:25:23,51.61,Retail,Crédito,78.6,0,1,0
TX_040051,2026-02-28 14:45:06,43.68,Retail,Crédito,87.2,0,1,0
TX_035695,2026-01-25 10:08:44,42.33,Retail,Débito,88.8,0,1,0
TX_042755,2026-03-21 21:33:20,7.63,Servicios,Crédito,92.8,0,1,0
TX_009826,2026-02-25 17:25:39,29.22,Servicios,Débito,82.9,0,1,0
TX_009480,2026-03-13 11:08:21,74.3,Servicios,Débito,95.5,0,1,0
TX_008734,2026-02-17 18:46:48,188.85,Servicios,Crédito,90.9,0,1,0
TX_046631,2026-02-01 02:39:11,11.4,Electrónica,Débito,90.8,2,1,0
TX_016875,2026-03-23 07:13:19,113.4,Servicios,Crédito,85.5,0,1,0
TX_020082,2026-02-02 07:51:36,134.67,Retail,Crédito,85.5,0,1,0
TX_002014,2026-03-22 16:52:49,82.93,Servicios,Crédito,78.1,0,1,0
TX_040635,2026-01-14 04:06:40,44.94,Electrónica,Crédito,86.5,2,1,0
TX_038446,2026-02-07 17:22:52,85.64,Servicios,Crédito,85.2,1,1,0
TX_033716,2026-01-14 16:14:11,47.76,Retail,Crédito,78.5,0,1,0
TX_033384,2026-01-02 00:10:47,16.12,Retail,Crédito,75.0,0,1,0
TX_002148,2026-03-29 02:45:41,26.92,Retail,Débito,82.8,0,1,0
TX_041557,2026-02-21 02:14:29,51.09,Electrónica,Débito,86.5,0,1,0
TX_039898,2026-03-20 10:23:26,63.03,Retail,Crédito,80.4,0,0,0
TX_043906,2026-01-07 19:28:29,14.47,Retail,Débito,78.4,0,0,0
TX_009700,2026-02-01 08:20:24,41.93,Servicios,Crédito,94.3,0,1,0
TX_045366,2026-02-01 07:37:21,21.24,Retail,Débito,93.7,0,1,0
TX_006842,2026-03-22 22:30:14,56.32,Electrónica,Crédito,81.7,0,1,0
TX_026812,2026-02-22 01:26:50,117.9,Electrónica,Crédito,74.3,3,1,0
TX_017195,2026-01-24 15:16:04,96.84,Servicios,Crédito,85.6,0,1,0
TX_006270,2026-01-10 15:24:43,16.09,Viajes,Crédito,78.0,1,1,0
TX_002074,2026-01-08 10:59:52,57.87,Retail,Débito,100.0,0,0,0
TX_037261,2026-03-21 03:49:51,51.04,Retail,Débito,89.2,0,1,0
TX_046310,2026-03-08 13:30:52,162.43,Servicios,Crédito,,0,1,0
TX_040503,2026-01-12 12:50:56,107.19,Electrónica,Crédito,88.8,0,1,0
TX_033654,2026-03-02 11:16:09,115.04,Servicios,Crédito,81.3,0,1,0
TX_018175,2026-03-11 00:07:43,101.44,Servicios,Crédito,95.5,0,1,0
TX_011335,2026-02-08 22:50:11,17.52,Viajes,Crédito,82.4,0,1,0
TX_014622,2026-03-12 07:13:35,41.49,Entretenimiento,Crédito,93.8,0,1,0
TX_015333,2026-01-23 14:08:07,9.6,Servicios,Débito,,0,1,0
TX_040098,2026-01-14 21:37:13,22.14,Retail,Crédito,82.6,0,1,0
TX_003896,2026-01-02 10:38:53,241.11,Retail,Crédito,82.4,0,1,0
TX_000768,2026-01-13 17:01:28,29.57,Retail,Crédito,81.6,0,1,0
TX_041018,2026-03-14 02:30:34,12.44,Entretenimiento,Débito,77.6,0,1,0
TX_018030,2026-03-31 09:50:46,127.99,Servicios,Crédito,88.1,0,1,0
TX_008013,2026-03-07 07:53:30,72.8,Viajes,Crédito,88.7,0,1,0
TX_049413,2026-02-17 13:30:36,51.76,Retail,Crédito,87.9,0,1,0
TX_028802,2026-02-13 12:36:18,38.97,Servicios,Crédito,81.5,0,1,0
TX_028719,2026-01-30 21:45:15,119.36,Retail,Crédito,94.0,0,1,0
TX_016364,2026-02-19 12:21:38,45.83,Retail,Crédito,100.0,0,1,0
TX_043874,2026-01-25 21:22:21,119.9,Retail,Crédito,83.2,1,1,0
TX_024748,2026-03-01 03:02:29,205.83,Retail,Crédito,88.1,0,1,0
TX_000809,2026-03-02 09:49:02,65.01,Retail,Crédito,94.3,0,1,0
TX_024310,2026-03-10 01:35:23,37.26,Retail,Crédito,95.1,0,1,0
TX_001469,2026-01-15 14:54:38,9.06,Electrónica,Crédito,88.7,0,1,0
TX_030338,2026-01-13 23:56:23,95.62,Electrónica,Crédito,83.9,0,1,0
TX_010551,2026-02-01 23:51:34,127.12,Servicios,Crédito,91.1,0,1,0
TX_035491,2026-01-24 03:53:33,284.34,Electrónica,Crédito,37.1,3,1,1
TX_005420,2026-03-22 22:48:51,93.27,Servicios,Débito,95.8,0,1,0
TX_047094,2026-03-01 08:21:57,23.62,Retail,Débito,86.9,0,1,0
TX_017549,2026-03-27 18:47:21,104.53,Servicios,Crédito,,0,1,0
TX_034329,2026-03-26 19:49:42,25.91,Entretenimiento,Débito,88.0,0,1,0
TX_021060,2026-03-12 10:48:50,6.93,Viajes,Débito,70.5,1,1,0
TX_012674,2026-03-29 10:07:53,12.71,Viajes,Crédito,89.3,0,1,0
TX_006042,2026-03-03 10:44:10,42.84,Electrónica,Crédito,97.5,0,0,0
TX_012062,2026-03-03 05:17:15,46.95,Servicios,Débito,70.0,0,1,0
TX_049511,2026-01-03 23:53:16,94.15,Servicios,Débito,75.7,1,1,0
TX_048231,2026-01-09 10:26:51,147.16,Retail,Crédito,87.1,0,1,0
TX_031363,2026-03-04 05:37:31,44.41,Retail,Débito,96.2,0,1,0
TX_025629,2026-02-15 09:35:09,16.14,Electrónica,Débito,87.0,0,1,0
TX_018636,2026-03-20 00:16:30,65.82,Retail,Débito,100.0,2,1,0
TX_034930,2026-02-16 10:09:19,22.88,Servicios,Débito,76.5,0,1,0
TX_021059,2026-01-03 22:47:00,59.71,Servicios,Débito,97.2,0,1,0
TX_023841,2026-01-08 17:20:27,164.71,Retail,Crédito,80.0,0,1,0
TX_009248,2026-01-28 11:52:18,66.43,Servicios,Crédito,88.7,0,0,0
TX_037421,2026-01-04 20:21:42,33.41,Electrónica,Débito,86.0,0,1,0
TX_025503,2026-01-25 20:00:27,21.97,Entretenimiento,Crédito,77.7,1,1,0
TX_015734,2026-03-29 01:36:12,9.46,Retail,Crédito,91.2,0,1,0
TX_010117,2026-02-08 16:20:42,174.95,Retail,Crédito,78.8,2,1,0
TX_022764,2026-03-03 06:37:04,307.75,Servicios,Débito,78.2,0,1,0
TX_007266,2026-03-30 09:28:45,10.24,Servicios,Crédito,78.2,0,1,0
TX_029484,2026-02-26 05:03:57,194.88,Entretenimiento,Débito,71.9,0,1,0
TX_046592,2026-03-24 15:31:07,120.64,Retail,Crédito,87.1,0,1,0
TX_036705,2026-03-08 12:12:48,47.29,Retail,Débito,77.1,0,1,0
TX_011726,2026-01-02 21:56:52,5.86,Viajes,Crédito,82.7,2,1,0
TX_015044,2026-03-08 15:14:24,21.88,Entretenimiento,Débito,85.4,0,1,0
TX_023526,2026-02-02 06:00:29,84.39,Retail,Débito,93.3,0,1,0
TX_027609,2026-02-12 06:41:11,156.28,Retail,Crédito,85.8,0,1,0
TX_036976,2026-01-26 16:43:39,47.65,Electrónica,Crédito,84.6,1,1,0
TX_023098,2026-01-26 10:47:29,239.92,Servicios,Crédito,92.8,0,1,0
TX_030975,2026-03-02 02:03:50,80.99,Retail,Crédito,83.9,0,1,0
TX_031674,2026-02-15 08:20:51,295.91,Viajes,Débito,79.9,0,1,0
TX_014034,2026-02-26 13:37:11,51.18,Retail,Crédito,87.4,0,1,0
TX_047232,2026-01-12 05:41:02,6.59,Servicios,Crédito,85.6,0,1,0
TX_026029,2026-01-23 03:40:08,54.21,Servicios,Débito,82.6,3,1,0
TX_034918,2026-03-22 08:13:20,72.99,Viajes,Débito,88.4,0,1,0
TX_020542,2026-03-14 04:55:02,122.28,Viajes,Crédito,92.2,0,1,0
TX_031346,2026-01-11 20:13:24,127.99,Retail,Débito,89.9,0,1,0
TX_026499,2026-03-03 02:14:02,166.25,Electrónica,Débito,79.5,0,1,0
TX_000075,2026-02-11 02:06:59,59.87,Viajes,Crédito,79.2,0,1,0
TX_000720,2026-03-06 12:20:25,13.82,Servicios,Crédito,93.3,0,1,0
TX_023724,2026-01-10 01:06:13,71.43,Servicios,Crédito,97.2,0,1,0
TX_036785,2026-03-26 21:17:23,20.95,Electrónica,Crédito,91.6,0,1,0
TX_043673,2026-02-26 03:39:00,18.81,Servicios,Crédito,83.6,0,1,0
TX_003933,2026-02-27 21:59:23,87.09,Electrónica,Crédito,78.7,0,1,0
TX_014671,2026-02-26 05:45:34,184.09,Electrónica,Crédito,34.4,2,0,1
TX_043805,2026-02-01 11:53:46,20.04,Servicios,Débito,100.0,2,1,0
TX_047658,2026-02-21 21:08:28,53.54,Electrónica,Crédito,86.0,0,1,0
TX_002510,2026-01-14 07:35:57,130.87,Servicios,Crédito,100.0,0,1,0
TX_040050,2026-01-19 00:30:24,9.79,Retail,Crédito,87.0,0,1,0
TX_042529,2026-01-03 10:52:46,113.02,Retail,Crédito,93.9,0,1,0
TX_032318,2026-02-27 06:14:13,56.2,Servicios,Crédito,74.2,0,1,0
TX_030729,2026-01-07 12:58:49,180.8,Retail,Crédito,89.7,0,1,0
TX_045519,2026-03-31 11:33:39,56.08,Servicios,Crédito,96.9,0,1,0
TX_004068,2026-03-18 03:08:46,33.4,Electrónica,Crédito,89.1,0,1,0
TX_020105,2026-03-07 17:45:22,32.16,Retail,Crédito,97.7,0,1,0
TX_013101,2026-03-01 12:07:30,13.41,Servicios,Crédito,93.0,0,1,0
TX_030545,2026-02-20 23:36:39,77.63,Servicios,Débito,79.5,0,1,0
TX_027819,2026-01-21 17:13:41,205.73,Servicios,Crédito,86.9,0,1,0
TX_003146,2026-02-24 04:21:16,30.24,Viajes,Crédito,88.9,0,1,0
TX_017514,2026-03-14 00:52:11,111.35,Electrónica,Débito,100.0,0,0,0
TX_008698,2026-01-18 12:42:00,10.05,Servicios,Débito,75.9,1,1,0
TX_042074,2026-01-02 12:41:06,40.15,Servicios,Crédito,82.3,0,1,0
TX_030563,2026-02-17 19:54:12,72.13,Retail,Débito,90.9,0,1,0
TX_037900,2026-02-15 08:30:41,76.19,Electrónica,Débito,100.0,3,1,0
TX_024311,2026-02-23 17:50:49,90.35,Entretenimiento,Crédito,79.9,0,1,0
TX_024846,2026-02-02 15:20:51,115.4,Servicios,Crédito,100.0,0,1,0
TX_020620,2026-02-28 23:36:57,33.06,Servicios,Débito,81.2,0,1,0
TX_024208,2026-01-15 05:35:43,61.09,Servicios,Crédito,73.2,0,1,0
TX_040165,2026-01-24 04:52:05,37.29,Servicios,Débito,92.9,0,1,0
TX_017139,2026-03-18 06:43:59,97.6,Retail,Crédito,98.0,0,1,0
TX_001538,2026-02-04 11:40:52,12.26,Viajes,Crédito,90.7,0,1,0
TX_045841,2026-01-09 06:59:27,61.89,Retail,Crédito,85.8,0,1,0
TX_046762,2026-03-14 13:29:31,59.5,Entretenimiento,Crédito,88.2,0,1,0
TX_035311,2026-01-28 08:09:10,134.81,Entretenimiento,Débito,88.0,3,1,0
TX_006074,2026-02-28 08:12:59,86.66,Viajes,Crédito,84.5,0,1,0
TX_043430,2026-01-16 19:32:38,29.71,Servicios,Crédito,69.8,0,1,0
TX_020410,2026-02-26 05:26:10,119.02,Electrónica,Crédito,87.8,0,1,0
TX_021603,2026-01-31 13:30:14,24.3,Retail,Crédito,77.2,0,1,0
TX_023611,2026-03-19 18:53:00,71.68,Servicios,Crédito,76.5,0,1,0
TX_031630,2026-02-08 04:12:14,11.1,Viajes,Crédito,92.4,0,1,0
TX_033006,2026-01-10 02:17:04,27.69,Electrónica,Débito,100.0,0,1,0
TX_020656,2026-03-05 03:23:59,36.63,Viajes,Crédito,71.3,0,1,0
TX_022260,2026-03-21 01:33:30,51.3,Servicios,Débito,84.5,0,1,0
TX_006094,2026-03-18 19:29:29,82.25,Retail,Débito,98.6,0,1,0
TX_044700,2026-01-03 00:11:31,51.69,Servicios,Crédito,77.8,0,1,0
TX_037961,2026-02-22 18:16:25,22.34,Servicios,Crédito,94.3,0,1,0
TX_037535,2026-03-28 09:22:16,68.76,Entretenimiento,Crédito,76.4,0,1,0
TX_029884,2026-02-14 06:57:13,53.27,Retail,Crédito,74.3,0,1,0
TX_001621,2026-03-19 02:51:47,23.67,Servicios,Débito,81.1,0,1,0
TX_008794,2026-01-16 18:30:47,82.86,Retail,Débito,89.6,1,1,0
TX_021302,2026-03-07 11:57:12,121.2,Viajes,Crédito,84.6,0,1,0
TX_001309,2026-01-29 04:48:09,17.81,Electrónica,Débito,82.6,1,1,0
TX_014375,2026-02-22 21:03:59,10.21,Retail,Débito,85.2,1,1,0
TX_001583,2026-01-19 10:46:43,58.47,Servicios,Débito,91.9,1,1,0
TX_048036,2026-01-20 10:42:51,82.91,Servicios,Crédito,94.0,2,1,0
TX_035200,2026-02-25 20:42:27,220.55,Retail,Crédito,90.0,0,1,0
TX_001045,2026-01-05 08:00:35,25.28,Retail,Crédito,93.5,3,1,0
TX_046951,2026-01-06 18:46:01,240.19,Retail,Débito,93.8,0,1,0
TX_037778,2026-01-23 03:11:02,253.72,Electrónica,Débito,32.4,2,0,1
TX_007634,2026-02-17 04:27:34,154.67,Viajes,Crédito,89.3,0,1,0
TX_010932,2026-03-13 03:32:53,194.84,Retail,Crédito,79.5,0,1,0
TX_026692,2026-01-23 23:51:43,69.51,Electrónica,Débito,72.1,0,1,0
TX_038564,2026-03-26 16:59:59,75.71,Electrónica,Crédito,88.1,0,1,0
TX_031077,2026-02-01 16:42:27,7.43,Electrónica,Crédito,73.4,0,1,0
TX_038260,2026-03-08 06:59:22,177.78,Retail,Débito,72.4,2,1,0
TX_045818,2026-03-10 07:40:00,296.14,Electrónica,Crédito,86.0,0,1,0
TX_020184,2026-02-13 12:03:58,32.22,Servicios,Crédito,85.5,0,1,0
TX_042593,2026-03-16 08:33:19,74.63,Viajes,Crédito,100.0,1,1,0
TX_001601,2026-01-23 04:29:05,47.89,Electrónica,Crédito,91.1,0,1,0
TX_045514,2026-01-17 04:57:11,130.31,Servicios,Crédito,74.2,0,1,0
TX_001850,2026-01-20 04:53:52,12.96,Electrónica,Crédito,83.0,1,1,0
TX_001753,2026-02-20 05:41:58,101.63,Servicios,Crédito,,0,1,0
TX_034809,2026-03-24 09:46:30,60.13,Entretenimiento,Crédito,97.3,0,0,0
TX_018468,2026-02-03 04:05:06,43.77,Retail,Débito,81.2,0,1,0
TX_040734,2026-03-29 03:41:02,185.59,Electrónica,Débito,95.0,0,1,0
TX_038000,2026-02-16 06:40:42,90.08,Servicios,Crédito,85.0,0,0,0
TX_033315,2026-01-17 02:06:30,19.53,Electrónica,Crédito,79.2,0,1,0
TX_038968,2026-02-01 09:11:22,12.83,Electrónica,Crédito,75.5,0,1,0
TX_046062,2026-01-11 12:07:31,17.21,Entretenimiento,Crédito,71.2,0,1,0
TX_005148,2026-02-14 22:58:04,5.89,Servicios,Débito,72.1,0,1,0
TX_025252,2026-02-12 17:05:53,11.91,Retail,Débito,,0,1,0
TX_010738,2026-03-02 11:12:57,76.58,Viajes,Crédito,82.8,0,1,0
TX_018052,2026-03-28 19:56:05,152.36,Retail,Crédito,80.2,0,1,0
TX_012192,2026-03-04 22:23:27,12.55,Viajes,Débito,89.8,0,1,0
TX_010695,2026-03-26 05:33:39,46.65,Retail,Crédito,90.0,0,1,0
TX_022399,2026-03-31 03:01:19,635.6,Viajes,Crédito,2.8,3,0,1
TX_044974,2026-01-12 22:01:02,132.58,Servicios,Crédito,92.4,0,1,0
TX_039938,2026-03-06 14:13:57,102.69,Retail,Crédito,87.3,0,1,0
TX_032335,2026-01-29 20:18:28,162.02,Servicios,Débito,89.9,0,1,0
TX_016560,2026-03-29 02:49:50,242.6,Retail,Débito,96.6,0,1,0
TX_022373,2026-03-21 06:03:15,53.09,Servicios,Débito,91.6,0,1,0
TX_011802,2026-02-16 07:16:34,39.06,Retail,Débito,100.0,0,1,0
TX_034865,2026-01-05 18:49:47,182.0,Retail,Crédito,94.9,0,1,0
TX_020172,2026-03-24 08:42:33,114.57,Electrónica,Crédito,90.4,0,1,0
TX_028931,2026-02-12 19:04:19,37.88,Electrónica,Débito,84.1,1,1,0
TX_014651,2026-03-13 10:34:04,38.34,Servicios,Crédito,73.9,0,1,0
TX_015575,2026-02-16 00:34:56,94.85,Servicios,Crédito,80.4,0,1,0
TX_041257,2026-01-01 05:21:25,432.49,Viajes,Crédito,32.3,2,1,1
TX_009319,2026-03-28 21:10:35,153.9,Retail,Débito,79.6,0,1,0
TX_048195,2026-02-27 00:35:02,18.82,Servicios,Crédito,77.5,0,1,0
TX_018826,2026-03-15 11:17:37,28.38,Retail,Crédito,86.3,0,1,0
TX_042149,2026-01-27 19:11:37,55.99,Retail,Débito,88.5,2,1,0
TX_017707,2026-01-11 17:15:32,11.67,Electrónica,Crédito,93.7,0,1,0
TX_024399,2026-03-19 03:26:14,52.67,Retail,Crédito,75.8,0,1,0
TX_027329,2026-01-15 19:55:38,145.34,Entretenimiento,Crédito,81.0,0,1,0
TX_036834,2026-02-03 10:45:07,196.83,Servicios,Crédito,67.8,1,1,0
TX_015097,2026-01-17 21:58:43,91.68,Retail,Débito,87.9,0,1,0
TX_001295,2026-03-22 08:05:42,52.69,Retail,Débito,92.6,0,1,0
TX_029584,2026-03-25 09:36:06,18.55,Electrónica,Crédito,87.2,1,1,0
TX_030963,2026-03-19 21:53:48,193.59,Retail,Crédito,85.9,0,1,0
TX_034769,2026-03-30 02:11:59,7.17,Retail,Crédito,82.9,0,1,0
TX_034832,2026-01-26 21:34:00,44.56,Viajes,Crédito,89.1,0,1,0
TX_028648,2026-03-17 21:48:34,28.57,Electrónica,Débito,77.1,0,1,0
TX_034276,2026-01-01 15:37:54,141.1,Electrónica,Débito,90.2,1,1,0
TX_039452,2026-03-28 21:56:30,5.1,Electrónica,Crédito,94.4,0,1,0
TX_020003,2026-02-22 19:01:03,59.87,Servicios,Crédito,91.6,0,1,0
TX_005578,2026-03-25 17:13:17,76.19,Retail,Crédito,93.8,0,1,0
TX_035661,2026-01-10 17:24:49,97.13,Servicios,Crédito,84.6,0,1,0
TX_040858,2026-03-30 17:11:15,205.87,Retail,Crédito,82.8,0,1,0
TX_005612,2026-03-09 13:41:41,53.57,Retail,Crédito,79.1,0,1,0
TX_005078,2026-01-15 01:23:32,64.23,Retail,Crédito,81.4,0,1,0
TX_005336,2026-01-14 02:32:51,86.05,Servicios,Crédito,76.7,0,1,0
TX_009547,2026-03-04 14:32:38,136.28,Retail,Débito,75.8,0,1,0
TX_023351,2026-01-09 08:48:57,16.21,Electrónica,Crédito,71.8,0,1,0
TX_004142,2026-02-03 06:02:46,21.94,Viajes,Crédito,94.3,0,1,0
TX_007939,2026-01-07 16:12:57,51.97,Retail,Crédito,75.4,2,1,0
TX_044584,2026-01-22 16:52:56,95.18,Retail,Crédito,80.4,1,1,0
TX_048524,2026-01-21 15:50:31,99.52,Electrónica,Crédito,86.4,0,1,0
TX_013037,2026-02-07 13:04:26,94.1,Servicios,Crédito,74.7,0,1,0
TX_044930,2026-01-15 03:13:34,27.0,Retail,Crédito,82.1,0,1,0
TX_030837,2026-01-02 07:39:57,62.27,Servicios,Crédito,84.1,1,1,0
TX_038785,2026-03-18 10:33:17,39.13,Electrónica,Débito,86.9,0,1,0
TX_012225,2026-01-14 04:50:44,143.52,Servicios,Crédito,84.4,2,1,0
TX_023105,2026-02-14 18:50:55,36.04,Electrónica,Crédito,77.5,0,1,0
TX_009584,2026-02-20 20:35:04,56.63,Retail,Débito,89.3,0,1,0
TX_021016,2026-03-17 07:31:54,155.94,Retail,Crédito,94.2,0,1,0
TX_031847,2026-01-05 07:48:05,83.59,Retail,Crédito,68.5,2,1,0
TX_027028,2026-02-13 04:28:17,134.44,Electrónica,Crédito,36.5,2,0,1
TX_048635,2026-01-28 20:14:07,40.59,Servicios,Débito,81.5,0,1,0
TX_002252,2026-02-12 21:46:42,62.01,Electrónica,Crédito,90.1,1,1,0
TX_025602,2026-01-03 07:08:17,12.44,Servicios,Crédito,92.0,0,1,0
TX_003671,2026-01-13 19:32:15,187.4,Servicios,Débito,74.9,0,1,0
TX_042983,2026-02-22 06:07:22,64.15,Viajes,Crédito,91.9,0,1,0
TX_025402,2026-01-13 17:22:34,141.11,Retail,Crédito,78.8,0,1,0
TX_042137,2026-01-26 22:36:26,81.65,Retail,Crédito,83.4,0,1,0
TX_025213,2026-01-22 13:38:05,109.54,Viajes,Crédito,73.7,0,1,0
TX_030726,2026-03-12 15:26:14,81.45,Viajes,Crédito,74.0,0,1,0
TX_043461,2026-03-09 11:14:25,158.64,Retail,Crédito,96.8,0,1,0
TX_013437,2026-01-09 00:09:59,44.13,Retail,Débito,95.9,1,1,0
TX_037529,2026-03-28 00:29:38,81.44,Retail,Débito,88.4,0,1,0
TX_017332,2026-01-09 12:07:33,39.46,Retail,Crédito,92.3,0,1,0
TX_011690,2026-03-13 11:31:24,27.0,Retail,Crédito,76.4,0,1,0
TX_023370,2026-03-04 21:00:12,151.78,Electrónica,Débito,85.1,0,1,0
TX_049705,2026-03-11 04:51:27,63.45,Servicios,Débito,91.5,0,1,0
TX_014197,2026-02-16 07:36:04,28.23,Electrónica,Crédito,82.3,1,1,0
TX_031817,2026-01-12 21:21:14,84.1,Servicios,Crédito,88.7,0,1,0
TX_045016,2026-02-08 05:51:03,188.04,Retail,Débito,89.8,0,1,0
TX_020270,2026-03-20 23:38:41,18.88,Viajes,Crédito,92.7,0,1,0
TX_049533,2026-03-24 07:38:12,152.42,Servicios,Crédito,84.3,1,1,0
TX_012964,2026-01-17 14:57:26,222.98,Viajes,Crédito,74.8,0,1,0
TX_006698,2026-01-23 21:57:47,68.35,Servicios,Débito,88.4,0,1,0
TX_025821,2026-03-03 08:22:39,24.5,Servicios,Débito,87.8,0,1,0
TX_046588,2026-02-02 15:00:41,18.08,Electrónica,Débito,91.5,0,1,0
TX_027868,2026-02-14 14:08:54,65.96,Servicios,Crédito,86.3,0,1,0
TX_023516,2026-01-29 23:26:50,46.44,Servicios,Débito,86.5,0,1,0
TX_038827,2026-01-22 19:04:21,29.9,Entretenimiento,Crédito,79.0,1,0,0
TX_017949,2026-02-07 05:41:41,20.62,Retail,Crédito,84.6,0,1,0
TX_048301,2026-01-07 09:25:11,172.0,Entretenimiento,Crédito,83.9,0,1,0
TX_037467,2026-02-22 02:11:51,240.76,Viajes,Débito,89.3,0,1,0
TX_010751,2026-01-26 09:26:11,101.54,Retail,Crédito,92.6,0,1,0
TX_003321,2026-01-10 14:41:28,56.84,Viajes,Débito,89.1,0,1,0
TX_021577,2026-01-07 18:14:41,117.23,Retail,Débito,80.3,0,1,0
TX_010465,2026-02-11 22:07:29,35.5,Servicios,Débito,88.5,0,1,0
TX_030734,2026-03-20 02:51:58,19.76,Retail,Débito,76.8,0,1,0
TX_012447,2026-01-26 13:44:23,213.47,Servicios,Débito,86.3,1,1,0
TX_004774,2026-02-27 06:45:12,207.51,Retail,Crédito,94.2,0,1,0
TX_039344,2026-01-18 11:19:46,181.32,Retail,Crédito,87.8,0,1,0
TX_045284,2026-02-25 07:05:58,67.86,Retail,Crédito,91.2,2,1,0
TX_037478,2026-01-06 21:09:32,92.13,Retail,Crédito,72.2,0,1,0
TX_031837,2026-01-05 02:25:36,76.57,Retail,Crédito,79.7,0,1,0
TX_042543,2026-03-24 23:05:47,140.79,Electrónica,Crédito,88.9,0,0,0
TX_041509,2026-03-09 12:34:17,74.98,Servicios,Crédito,67.6,0,1,0
